ORTHO,PHON
carme,kaRm*
carmélite,kaRmelit
carmes,kaRm*
carmin,kaRm5
carmin,kaRm5
carmins,kaRm5
carnage,kaRnaZ
carnassier,kaRnasje
carnassier,kaRnasje
carnassière,kaRnasjER
carnassière,kaRnasjER
carnassières,kaRnasjER
carnassières,kaRnasjER
carnassiers,kaRnasje
carnaval,kaRnaval
carnavalesques,kaRnavalEsk*
carnavals,kaRnaval
carne,kaRn*
carnet,kaRnE
carnets,kaRnE
carniers,kaRnje
carnivore,kaRnivoR
carnivore,kaRnivoR
carnivores,kaRnivoR
carnivores,kaRnivoR
carole,kaRol
caroline,kaRolin
carolingiennes,kaRol5ZjEn
carotte,kaRot
carotte,kaRot
carottes,kaRot
carpaccio,kaRpatSO
carpe,kaRp*
carpes,kaRp*
carquois,kaRkwa
carré,kaRe
carré,kaRe
carreau,kaRO
carreaux,kaRO
carrée,kaRe
carrées,kaRe
carrefour,kaRfuR
carrefours,kaRfuR
carrelage,kaRlaZ
carrelages,kaRlaZ
carrelée,kaRle
carrelet,kaRlE
carreleur,kaRl9R
carreleurs,kaRl9R
carrément,kaRem@
carrés,kaRe
carrés,kaRe
carrière,kaRjER
carrières,kaRjER
carriers,kaRje
carriole,kaRjol
carrioles,kaRjol
carrossable,kaRosabl*
carrossables,kaRosabl*
carrosse,kaRos
carrosserie,kaRosRi
carrosseries,kaRosRi
carrosses,kaRos
carrossier,kaRosje
cars,kaR
cartable,kaRtabl*
cartables,kaRtabl*
carte,kaRt*
carter,kaRtER
cartes,kaRt*
cartographie,kaRtogRafi
cartomancienne,kaRtom@sjEn
carton,kaRt%
cartonné,kaRtone
cartonnées,kaRtone
cartons,kaRt%
cartouche,kaRtuS
cartouches,kaRtuS
cartouchière,kaRtuSjER
cas,kA
casanou,kazanu
casaque,kazak
cascadaient,kaskadE
cascade,kaskad
cascades,kaskad
cascades,kaskad
cascadeur,kaskad9R
cascadeurs,kaskad9R
case,kAz
casé,kAze
caser,kAze
caserne,kazERn*
casernes,kazERn*
cases,kAz
casier,kAzje
casiers,kAzje
casino,kazinO
casque,kask*
casques,kask*
casquette,kaskEt
casquettes,kaskEt
cassa,kAsa
cassable,kAsabl*
cassaient,kAsE
cassait,kAsE
cassant,kAs@
cassante,kAs@t
cassants,kAs@
cassate,kasat
casse,kAs
casse,kAs
cassé,kAse
cassé,kAse
cassée,kAse
cassée,kAse
cassées,kAse
cassées,kAse
cassent,kAs
casser,kAse
cassera,kAsRa
casserai,kAsRE
casseraient,kAsRE
casserais,kAsRE
casserait,kAsRE
casseras,kAsRa
cassèrent,kAsER
casserez,kAsRe
casserole,kasRol
casseroles,kasRol
casses,kAs
cassés,kAse
cassés,kAse
cassette,kasEt
cassettes,kasEt
cassez,kAse
cassis,kasi
cassonade,kasonad
cassoulet,kasulE
cassure,kAsyR
cassures,kAsyR
castagnettes,kastaNEt
casting,kastiG
castings,kastiG
castor,kastoR
castors,kastoR
castrés,kastRe
catalogue,katalog
catalogues,katalog
catamaran,katamaR@
catamarans,katamaR@
cataplasme,kataplasm*
cataplasmes,kataplasm*
catapulte,katapylt*
cataracte,kataRakt*
cataractes,kataRakt*
catastrophe,katastRof
catastrophes,katastRof
catastrophés,katastRofe
catastrophique,katastRofik
catastrophiques,katastRofik
catch,katS
catéchisme,kateSism*
catégorie,kategoRi
catégories,kategoRi
catégorique,kategoRik
catégoriques,kategoRik
cateri,kateRi
cathédrale,katedRal
cathédrales,katedRal
catherine,katRin
cathie,kati
cathodique,katodik
catholique,katolik
catholiques,katolik
catholiques,katolik
caucase,kOkaz
cauchemar,kOSmaR
cauchemars,kOSmaR
causaient,kOzE
causais,kOzE
causait,kOzE
causâmes,kOzam
causant,kOz@
causant,kOz@
cause,kOz
cause,kOz
causé,kOze
causée,kOze
causent,kOz
causer,kOze
causera,kOzRa
causerait,kOzRE
causes,kOz
causés,kOze
causez,kOze
causiez,kOzje
causions,kOzj%
causons,kOz%
caution,kOsj%
cavaillon,kavaj%
cavalcade,kavalkad
cavalcades,kavalkad
cavale,kaval
cavalerie,kavalRi
cavales,kaval
cavalier,kavalje
cavalier,kavalje
cavalière,kavaljER
cavaliers,kavalje
cavaliers,kavalje
cave,kav
cave,kav
caveau,kavO
caveaux,kavO
caverne,kavERn*
cavernes,kavERn*
caverneuse,kavERn2z
caverneuses,kavERn2z
caverneux,kavERn2
cavernicoles,kavERnikol
caves,kav
caves,kav
caviar,kavjaR
cavité,kavite
cavités,kavite
ce,s*
ce,s*
céans,se@
ceci,s*si
cécile,sesil
cécité,sesite
céda,seda
cédaient,sedE
cédait,sedE
cédant,sed@
cède,sEd
cédé,sede
cédée,sede
cèdent,sEd
céder,sede
cédera,sedRa
céderait,sedRE
cédèrent,sedER
céderez,sedRe
cedex,sedEks
cédez,sede
cédille,sedij
cédons,sed%
cédrat,sedRa
cèdre,sEdR*
cèdres,sEdR*
cédric,sedRik
ceint,s5
ceintura,s5tyRa
ceinturait,s5tyRE
ceinture,s5tyR
ceinturent,s5tyR
ceintures,s5tyR
ceinturon,s5tyR%
ceinturons,s5tyR%
cela,s*la
céladon,selad%
célébra,selebRa
célébrant,selebR@
célèbre,selEbR*
célèbre,selEbR*
célébré,selebRe
célèbrent,selEbR*
célébrer,selebRe
célébrera,selebR*Ra
célèbres,selEbR*
célébrité,selebRite
célébrités,selebRite
céleri,sElRi
célérifère,seleRifER
céleris,sElRi
célérité,seleRite
céleste,selEst*
célestes,selEst*
célibataire,selibatER
céline,selin
celle,sEl
celles,sEl
cellier,selje
cellophane,selofan
cellule,selyl
cellules,selyl
celluloïd,selyloid
cellulose,selylOz
cellulosique,selylOzik
celui,s*l8i
cendre,s@dR*
cendré,s@dRe
cendrée,s@dRe
cendrées,s@dRe
cendres,s@dR*
cendrier,s@dRije
cendriers,s@dRije
cendrillon,s@dRij%
cenelles,s*nEl
cens,s@s
censé,s@se
censée,s@se
cent,s@
cent,s@
centaine,s@tEn
centaines,s@tEn
centaurée,s@toRe
centenaire,s@tnER
centenaire,s@tnER
centenaires,s@tnER
centième,s@tjEm
centième,s@tjEm
centièmes,s@tjEm
centigrades,s@tigRad
centime,s@tim
centimes,s@tim
centimètre,s@timEtR*
centimètres,s@timEtR*
centra,s@tRa
central,s@tRal
central,s@tRal
centrale,s@tRal
centrale,s@tRal
centrales,s@tRal
centralise,s@tRaliz
centre,s@tR*
centre,s@tR*
centre,s@tR*
centres,s@tR*
cents,s@
centuplée,s@typle
cèpe,sEp
cependant,s*p@d@
cependant,s*p@d@
cèpes,sEp
céramique,seRamik
céramique,seRamik
céramiques,seRamik
cerceau,sERsO
cerceaux,sERsO
cercle,sERkl*
cerclée,sERkle
cerclées,sERkle
cercler,sERkle
cercles,sERkl*
cerclés,sERkle
cercueil,sERk9j
céréale,seReal
céréales,seReal
cérébrale,seRebRal
cérémonial,seRemonjal
cérémonie,seRemoni
cérémonies,seRemoni
cérémonieusement,seRemonj2zm@
cerf,sER
cerfeuil,sERf9j
cerfs,sER
cerise,s*Riz
cerise,s*Riz
cerises,s*Riz
cerisier,s*Rizje
cerisiers,s*Rizje
cernaient,sERnE
cernait,sERnE
cerne,sERn*
cerne,sERn*
cerné,sERne
cerneaux,sERnO
cernées,sERne
cernent,sERn*
cerner,sERne
certain,sERt5
certaine,sERtEn
certaine,sERtEn
certainement,sERtEnm@
certaines,sERtEn
certaines,sERtEn
certains,sERt5
certains,sERt5
certes,sERt
certifia,sERtifja
certifiant,sERtifj@
certificat,sERtifika
certificats,sERtifika
certifie,sERtifi
certifié,sERtifje
certifier,sERtifje
certitude,sERtityd
cerveau,sERvO
cerveaux,sERvO
cervelas,sERv*la
cervelle,sERvEl
cervelles,sERvEl
cervoise,sERvwaz
ces,sE
césar,sezaR
césar,sezaR
césars,sezaR
cessa,sEsa
cessaient,sEsE
cessait,sEsE
cessant,sEs@
cessant,sEs@
cessassent,sEsas
cesse,sEs
cesse,sEs
cessé,sese
cessent,sEs
cesser,sese
cesseraient,sEsRE
cesserait,sEsRE
cesseras,sEsRa
cessèrent,sEsER
cessez,sese
cessions,sEsj%
cet,sEt
cétacé,setase
cétacés,setase
cétoine,setwan
cette,sEt
ceux,s2
cévennes,sevEn
cévenol,sevnol
cévenole,sevnol
cévenole,sevnol
chacal,Sakal
chacals,Sakal
chacun,Sak1
chacune,Sakyn
chagrin,SagR5
chagrin,SagR5
chagrinait,SagRinE
chagrinée,SagRine
chagrins,SagR5
chahut,Say
chahute,Sayt
chahuté,Sayte
chahuteur,Sayt9R
chahuteurs,Sayt9R
chaîne,SEn
chaînes,SEn
chaînette,SEnEt
chair,SER
chair,SER
chaire,SER
chairs,SER
chaise,SEz
chaises,SEz
chalais,SalE
chaland,Sal@
chalands,Sal@
châle,SAl
chalet,SalE
chalets,SalE
chaleur,Sal9R
chaleureuse,Sal9R2z
chaleureusement,Sal9R2zm@
chaleureuses,Sal9R2z
chaleureux,Sal9R2
chaleurs,Sal9R
challenge,Sal@Z
challenger,Sal@ZER
chaloupe,Salup
chaloupes,Salup
chalumeau,SalymO
chalut,Saly
chalutier,Salytje
chalutiers,Salytje
chamade,Samad
chamaillaient,SamAjE
chamaillant,SamAj@
chamailler,SamAje
chamaillés,SamAje
chaman,Saman
chamarré,SamaRe
chamarrés,SamaRe
chamarrés,SamaRe
chambard,S@baR
chambellan,S@bel@
chambellans,S@bel@
chambéry,S@beRi
chamboule,S@bul
chamboulé,S@bule
chamboulée,S@bule
chambranle,S@bR@l
chambranles,S@bR@l
chambre,S@bR*
chambrée,S@bRe
chambres,S@bR*
chambrette,S@bREt
chameau,SamO
chameaux,SamO
chamelier,Sam*lje
chameliers,Sam*lje
chamelle,SamEl
chamois,Samwa
chamonix,SamOni
champ,S@
champagne,S@paN
champagne,S@paN
champart,S@paR
champarteur,S@paRt9R
champêtre,S@pEtR*
champêtres,S@pEtR*
champignon,S@piN%
champignons,S@piN%
champion,S@pj%
champion,S@pj%
championnat,S@pjona
championnats,S@pjona
championne,S@pjon
championnes,S@pjon
champions,S@pj%
champs,S@
chance,S@s
chancela,S@sla
chancelait,S@slE
chancelant,S@sl@
chancelants,S@sl@
chanceler,S@sle
chancelle,S@sEl
chances,S@s
chanceux,S@s2
chandail,S@daj
chandeleur,S@dl9R
chandeliers,S@d*lje
chandelle,S@dEl
chandelles,S@dEl
change,S@Z
change,S@Z
changé,S@Ze
changé,S@Ze
changea,S@Za
changeaient,S@ZE
changeais,S@ZE
changeait,S@ZE
changeâmes,S@Zam
changeant,S@Z@
changeant,S@Z@
changeante,S@Z@t
changeantes,S@Z@t
changeants,S@Z@
changée,S@Ze
changée,S@Ze
changées,S@Ze
changement,S@Zm@
changements,S@Zm@
changent,S@Z
changeons,S@Z%
changer,S@Ze
changera,S@ZRa
changerais,S@ZRE
changerait,S@ZRE
changeras,S@ZRa
changèrent,S@ZER
changerons,S@ZR%
changes,S@Z
changés,S@Ze
changés,S@Ze
changez,S@Ze
changiez,S@Zje
chanoine,Sanwan
chanson,S@s%
chansonnette,S@sonEt
chansons,S@s%
chant,S@
chanta,S@ta
chantage,S@taZ
chantaient,S@tE
chantais,S@tE
chantait,S@tE
chantal,S@tal
chantant,S@t@
chantant,S@t@
chantante,S@t@t
chantants,S@t@
chante,S@t
chanté,S@te
chantée,S@te
chantelou,S@tlu
chantent,S@t
chanter,S@te
chantera,S@tRa
chanterai,S@tRE
chanterais,S@tRE
chanteras,S@tRa
chanterelle,S@tREl
chantèrent,S@tER
chanterons,S@tR%
chanteront,S@tR%
chantes,S@t
chantés,S@te
chanteur,S@t9R
chanteurs,S@t9R
chanteuse,S@t2z
chantez,S@te
chantier,S@tje
chantiers,S@tje
chantiez,S@tje
chantilly,S@tiji
chantilly,S@tiji
chantions,S@tj%
chantonna,S@tona
chantonnaient,S@tonE
chantonnait,S@tonE
chantonnant,S@ton@
chantonne,S@ton
chantonné,S@tone
chantonner,S@tone
chantons,S@t%
chantre,S@tR*
chants,S@
chanvre,S@vR*
chaos,kaO
chapardeurs,SapaRd9R
chape,Sap
chapeau,SapO
chapeauter,SapOte
chapeaux,SapO
chapelain,Sapl5
chapelet,SaplE
chapelets,SaplE
chapelle,SapEl
chapelles,SapEl
chapelure,SaplyR
chaperon,SapR%
chaperonnée,SapRone
chaperons,SapR%
chapes,Sap
chapiteau,SapitO
chapiteaux,SapitO
chapitre,SapitR*
chapitres,SapitR*
chaplin,Sapl5
chapon,Sap%
chapons,Sap%
chaque,Sak
char,SaR
charabia,SaRabja
charabot,SaRabO
charade,SaRad
charades,SaRad
charançons,SaR@s%
charbon,SaRb%
charbonné,SaRbone
charbonner,SaRbone
charbonnier,SaRbonje
charbonnière,SaRbonjER
charbons,SaRb%
charbovari,SaRbOvaRi
charcuterie,SaRkytRi
charcuteries,SaRkytRi
charcutier,SaRkytje
charcutière,SaRkytjER
chardon,SaRd%
chardonneret,SaRdonRE
chardonnerets,SaRdonRE
chardons,SaRd%
charge,SaRZ*
charge,SaRZ*
chargé,SaRZe
chargé,SaRZe
chargea,SaRZa
chargeaient,SaRZE
chargeait,SaRZE
chargée,SaRZe
chargée,SaRZe
chargées,SaRZe
chargement,SaRZ*m@
chargements,SaRZ*m@
chargent,SaRZ*
chargeons,SaRZ%
charger,SaRZe
chargerai,SaRZ*RE
chargèrent,SaRZER
chargerons,SaRZ*R%
chargeront,SaRZ*R%
charges,SaRZ*
charges,SaRZ*
chargés,SaRZe
chargés,SaRZe
chargez,SaRZe
chariot,SaRjO
chariots,SaRjO
charitable,SaRitabl*
charitables,SaRitabl*
charité,SaRite
charivari,SaRivaRi
charlatan,SaRlat@
charlemagne,SaRl*maN
charles,SaRl*
charlie,SaRli
charlot,SaRlO
charlotte,SaRlot
charlotte,SaRlot
charlottes,SaRlot
charma,SaRma
charmant,SaRm@
charmant,SaRm@
charmante,SaRm@t
charmantes,SaRm@t
charmants,SaRm@
charme,SaRm*
charmé,SaRme
charmé,SaRme
charmer,SaRme
charmes,SaRm*
charmés,SaRme
charmeur,SaRm9R
charmeurs,SaRm9R
charmille,SaRmij
charnière,SaRnjER
charnières,SaRnjER
charnu,SaRny
charnue,SaRny
charnues,SaRny
charognes,SaRoN
charpente,SaRp@t
charpentes,SaRp@t
charpentier,SaRp@tje
charpentiers,SaRp@tje
charpentreau,SaRp@tRO
charpie,SaRpi
charretier,SaRtje
charrette,SaREt
charrettes,SaREt
charriaient,SaRjE
charriait,SaRjE
charriant,SaRj@
charrier,SaRje
charries,SaRi
charron,SaR%
charrue,SaRy
charrues,SaRy
chars,SaR
chartres,SaRtR*
chas,SA
chassa,Sasa
chassaient,SasE
chassait,SasE
chassant,Sas@
chassant,Sas@
chasse,Sas
chasse,Sas
chassé,Sase
chassé,Sase
chassé,Sase
chassée,Sase
chassées,Sase
chasselas,Sasla
chassent,Sas
chasser,Sase
chassera,SasRa
chasserai,SasRE
chasseraient,SasRE
chasserait,SasRE
chassèrent,SasER
chasserons,SasR%
chasses,Sas
chassés,Sase
chasseur,Sas9R
chasseurs,Sas9R
chassez,Sase
chassieux,Sasj2
châssis,SAsi
chassons,Sas%
chaste,Sast*
chasteté,Sast*te
chasuble,Sazybl*
chat,Sa
châtaigne,SAtEN
châtaigne,SAtEN
châtaigneraie,SAtENRE
châtaignes,SAtEN
châtaignier,SAteNe
châtaigniers,SAteNe
châtain,SAt5
châtain,SAt5
châtains,SAt5
château,SAtO
châteauneuf,SatOn9f
châteaux,SAtO
châtelain,SAtl5
châtelaine,SAtlEn
châtelains,SAtl5
châtelet,SAtlE
châtie,SAti
châtié,SAtje
châtier,SAtje
chatière,SatjER
châtiment,SAtim@
châtiments,SAtim@
chatoiement,Satwam@
chaton,Sat%
chatons,Sat%
chatouilla,Satuja
chatouillaient,SatujE
chatouillait,SatujE
chatouillant,Satuj@
chatouille,Satuj
chatouillements,Satujm@
chatouillent,Satuj
chatouiller,Satuje
chatouilles,Satuj
chatouilles,Satuj
chatouilleuse,Satuj2z
chatoyaient,SatwajE
chatoyantes,Satwaj@t
chatoyants,Satwaj@
chatoyer,Satwaje
chats,Sa
chatte,Sat
chatterton,SatERton
chattes,Sat
chaud,SO
chaud,SO
chaude,SOd
chaudement,SOdm@
chaudes,SOd
chaudière,SOdjER
chaudières,SOdjER
chaudron,SOdR%
chaudrons,SOdR%
chauds,SO
chauffa,SOfa
chauffage,SOfaZ
chauffait,SOfE
chauffant,SOf@
chauffante,SOf@t
chauffants,SOf@
chauffard,SOfaR
chauffards,SOfaR
chauffe,SOf
chauffe,SOf
chauffé,SOfe
chauffée,SOfe
chauffées,SOfe
chauffer,SOfe
chaufferas,SOfRa
chaufferie,SOfRi
chauffés,SOfe
chauffeur,SOf9R
chauffeurs,SOf9R
chauffons,SOf%
chaume,SOm
chaumes,SOm
chaumière,SOmjER
chaumières,SOmjER
chausey,SOzE
chaussa,SOsa
chaussaient,SOsE
chaussait,SOsE
chausse,SOs
chausse,SOs
chaussé,SOse
chaussé,SOse
chaussée,SOse
chaussée,SOse
chaussées,SOse
chaussées,SOse
chausser,SOse
chausses,SOs
chaussés,SOse
chaussés,SOse
chaussette,SOsEt
chaussettes,SOsEt
chaussez,SOse
chaussions,SOsj%
chausson,SOs%
chaussons,SOs%
chaussure,SOsyR
chaussures,SOsyR
chauve,SOv
chauve,SOv
chaux,SO
chavire,SaviR
chaviré,SaviRe
chavirent,SaviR
chavirer,SaviRe
chavirera,SaviRRa
chavirerait,SaviRRE
chèche,SES
chef,SEf
chefs,SEf
cheftaine,SEftEn
chemin,S*m5
cheminaient,S*minE
cheminait,S*minE
cheminant,S*min@
chemine,S*min
cheminé,S*mine
chemineau,S*minO
cheminée,S*mine
cheminée,S*mine
cheminées,S*mine
cheminement,S*minm@
cheminer,S*mine
cheminèrent,S*minER
cheminiez,S*minje
cheminot,S*minO
chemins,S*m5
chemise,S*miz
chemise,S*miz
chemises,S*miz
chemisette,S*mizEt
chemisez,S*mize
chemisier,S*mizje
chênaie,SEnE
chenal,S*nal
chenapan,S*nap@
chenapans,S*nap@
chêne,SEn
chéneau,SenO
chêneau,SEnO
chéneaux,SenO
chênes,SEn
chenets,S*nE
chenil,S*nil
chenille,S*nij
chenilles,S*nij
chenillette,S*nijEt
chenu,S*ny
chenus,S*ny
chèque,SEk
chèques,SEk
cher,SER
cher,SER
cher,SER
cherbourg,SERbuR
chercha,SERSa
cherchai,SERSE
cherchaient,SERSE
cherchais,SERSE
cherchait,SERSE
cherchant,SERS@
cherche,SERS*
cherché,SERSe
cherchée,SERSe
cherchent,SERS*
chercher,SERSe
cherchera,SERS*Ra
chercherai,SERS*RE
chercheraient,SERS*RE
chercherait,SERS*RE
chercheras,SERS*Ra
cherchèrent,SERSER
chercherez,SERS*Re
chercherons,SERS*R%
cherches,SERS*
cherchés,SERSe
chercheur,SERS9R
chercheurs,SERS9R
cherchez,SERSe
cherchions,SERSj%
cherchons,SERS%
chère,SER
chère,SER
chèrement,SERm@
chères,SER
chères,SER
chéri,SeRi
chéri,SeRi
chéri,SeRi
chérie,SeRi
chérie,SeRi
chérie,SeRi
chéries,SeRi
chéris,SeRi
chérissait,SeRisE
chérit,SeRi
chermaître,SERmEtR
chérot,SeRO
cherra,SERa
chers,SER
chétif,Setif
chétive,Setiv
cheval,S*val
cheval,S*val
chevalerie,S*valRi
chevalet,S*valE
chevalets,S*valE
chevalier,S*valje
chevalier,S*valje
chevaliers,S*valje
chevauchaient,S*vOSE
chevauchait,S*vOSE
chevauchant,S*vOS@
chevauché,S*vOSe
chevauchée,S*vOSe
chevauchées,S*vOSe
chevauchées,S*vOSe
chevauchent,S*vOS
chevaucher,S*vOSe
chevaucheur,S*vOS9R
chevaux,S*vO
chevêche,S*vES
chevelu,S*vly
chevelue,S*vly
chevelues,S*vly
chevelure,S*vlyR
chevelures,S*vlyR
chevet,S*vE
chevets,S*vE
cheveu,S*v2
cheveux,S*v2
cheville,S*vij
chevillé,S*vije
chevilles,S*vij
chevillette,S*vijEt
chèvre,SEvR*
chevreau,S*vRO
chevreaux,S*vRO
chèvrefeuille,SEvR*f9j
chèvrerie,SEvR*Ri
chèvres,SEvR*
chevrette,S*vREt
chevreuil,S*vR9j
chevreuils,S*vR9j
chevreuse,S*vR2z
chevrier,S*vRije
chevron,S*vR%
chevronnés,S*vRone
chevrons,S*vR%
chevrota,S*vRota
chevrotain,S*vRot5
chevrotait,S*vRotE
chevrotante,S*vRot@t
chevrotants,S*vRot@
chevrotement,S*vRotm@
chevrotements,S*vRotm@
chevrotines,S*vRotin
chez,Se
chialer,Sjale
chic,Sik
chic,Sik
chicago,SikagO
chiche,SiS
chichement,SiSm@
chiches,SiS
chichis,SiSi
chicorée,SikoRe
chien,Sj5
chiendent,Sj5d@
chienne,SjEn
chiennes,SjEn
chiens,Sj5
chiffe,Sif
chiffon,Sif%
chiffonné,Sifone
chiffonné,Sifone
chiffonnée,Sifone
chiffonnés,Sifone
chiffonnette,SifonEt
chiffonnier,Sifonje
chiffons,Sif%
chiffra,SifRa
chiffre,SifR*
chiffre,SifR*
chiffré,SifRe
chiffré,SifRe
chiffrer,SifRe
chiffres,SifR*
chiffrés,SifRe
chignon,SiN%
chihuahua,Si8a8a
chili,Sili
chimie,Simi
chimique,Simik
chimiques,Simik
chimiste,Simist*
chimpanzé,S5p@ze
chimpanzés,S5p@ze
china,Sina
chinchilla,S5Sila
chine,Sin
chinetoque,Sintok
chinois,Sinwa
chinois,Sinwa
chinoise,Sinwaz
chinoise,Sinwaz
chinoises,Sinwaz
chinoises,Sinwaz
chiot,SjO
chiots,SjO
chipaient,SipE
chipait,SipE
chipe,Sip
chipé,Sipe
chipée,Sipe
chipées,Sipe
chiper,Sipe
chipie,Sipi
chips,Sips
chique,Sik
chique,Sik
chiquenaude,SiknOd
chiquer,Sike
chirurgical,SiRyRZikal
chirurgicale,SiRyRZikal
chirurgie,SiRyRZi
chirurgien,SiRyRZj5
chirurgiens,SiRyRZj5
chistera,SisteRa
chiures,SjyR
chloé,kloe
chlore,kloR
chlorhydrique,kloRidRik
chlorophylle,kloRofil
choc,Sok
choc,Sok
choco,Soko
chocolat,Sokola
chocolat,Sokola
chocolatée,Sokolate
chocolaterie,SokolatRi
chocolateries,SokolatRi
chocolatier,Sokolatje
chocolats,Sokola
chocos,Soko
chocottes,Sokot
chocs,Sok
choeur,k9R
choeurs,k9R
choir,SwaR
choisi,Swazi
choisi,Swazi
choisie,Swazi
choisie,Swazi
choisies,Swazi
choisies,Swazi
choisîmes,Swazim
choisir,SwaziR
choisira,SwaziRa
choisiraient,SwaziRE
choisirais,SwaziRE
choisirait,SwaziRE
choisiras,SwaziRa
choisirent,SwaziR
choisirez,SwaziRe
choisiriez,SwaziRje
choisirions,SwaziRj%
choisirons,SwaziR%
choisiront,SwaziR%
choisis,Swazi
choisis,Swazi
choisissaient,SwazisE
choisissais,SwazisE
choisissait,SwazisE
choisissant,Swazis@
choisisse,Swazis
choisissent,Swazis
choisissez,Swazise
choisissions,Swazisj%
choisissons,Swazis%
choisit,Swazi
choix,Swa
choléra,koleRa
chômage,SOmaZ
chômait,SOmE
chôme,SOm
chômeur,SOm9R
chopant,Sop@
chope,Sop
chopines,Sopin
choquant,Sok@
choqué,Soke
choqué,Soke
choquer,Soke
choral,koRal
chorale,koRal
chorégraphie,koRegRafi
choriste,koRist*
chose,SOz
choses,SOz
chou,Su
choucas,Suka
chouchou,SuSu
chouchous,SuSu
chouchoute,SuSut
chouchouter,SuSute
choucroute,SukRut
chouette,SwEt
chouette,SwEt
chouettes,SwEt
chouettes,SwEt
choux,Su
choyant,Swaj@
choyé,Swaje
choyèrent,SwajER
choyés,Swaje
chrétien,kRetj5
chrétien,kRetj5
chrétien,kRetj5
chrétiens,kRetj5
chrétiens,kRetj5
chris,kRis
christelle,kRistEl
christian,kRistj@
christiane,kRistjan
christine,kRistin
christophe,kRistof
chrome,kROm
chromes,kROm
chromés,kROme
chronique,kRonik
chroniques,kRonik
chroniqueur,kRonik9R
chrono,kRonO
chronologie,kRonoloZi
chronologique,kRonoloZik
chronomètre,kRonomEtR*
chronomètre,kRonomEtR*
chronométré,kRonometRe
chronométrer,kRonometRe
chrysalide,kRizalid
chrysanthème,kRiz@tEm
chrysanthèmes,kRiz@tEm
chu,Sy
chuchota,SySota
chuchotaient,SySotE
chuchotait,SySotE
chuchotant,SySot@
chuchote,SySot
chuchoté,SySote
chuchotées,SySote
chuchotement,SySotm@
chuchotements,SySotm@
chuchotent,SySot
chuchoter,SySote
chuchotèrent,SySotER
chuchotes,SySot
chuchotis,SySoti
chuinte,S85t
chut,Sy
chuta,Syta
chute,Syt
chuter,Syte
chutèrent,SytER
chutes,Syt
ci,si
cible,sibl*
cibles,sibl*
ciboulette,sibulEt
cicatrice,sikatRis
cicatrices,sikatRis
cicatrisée,sikatRize
cicatriser,sikatRize
cidre,sidR*
ciel,sjEl
ciels,sjEl
cierge,sjERZ*
cierges,sjERZ*
cieux,sj2
cigale,sigal
cigales,sigal
cigare,sigaR
cigares,sigaR
cigarette,sigaREt
cigarettes,sigaREt
cigogne,sigoN
cigognes,sigoN
cil,sil
cils,sil
cimaise,simEz
cime,sim
ciment,sim@
cimentait,sim@tE
cimente,sim@t
cimes,sim
cimetière,simtjER
cimetières,simtjER
cimier,simje
ciné,sine
cinéaste,sineast*
cinéastes,sineast*
cinéma,sinema
cinémas,sinema
cinémathèque,sinematEk
cinématographie,sinematogRafi
cinématographique,sinematogRafik
cingla,s5gla
cinglait,s5glE
cingle,s5gl*
cinglent,s5gl*
cinq,s5k
cinquantaine,s5k@tEn
cinquante,s5k@t
cinquantenaire,s5k@tnER
cinquième,s5kjEm
cinquième,s5kjEm
cinquièmement,s5kjEmm@
cintre,s5tR*
cintré,s5tRe
cintrées,s5tRe
cintres,s5tR*
cirage,siRaZ
cirages,siRaZ
circaète,siRkaEt
circonférence,siRk%feR@s
circonflexe,siRk%flEks*
circonscrire,siRk%skRiR
circonscrit,siRk%skRi
circonspect,siRk%spE
circonspection,siRk%spEksj%
circonstance,siRk%st@s
circonstances,siRk%st@s
circonstanciel,siRk%st@sjEl
circonstancielle,siRk%st@sjEl
circonstancielles,siRk%st@sjEl
circonstanciels,siRk%st@sjEl
circonstanciés,siRk%st@sje
circuit,siRk8i
circuits,siRk8i
circulaient,siRkylE
circulaire,siRkylER
circulaire,siRkylER
circulaires,siRkylER
circulais,siRkylE
circulait,siRkylE
circulant,siRkyl@
circulation,siRkylasj%
circule,siRkyl
circulent,siRkyl
circuler,siRkyle
circulerait,siRkylRE
circulez,siRkyle
circus,siRkys
cire,siR
cire,siR
ciré,siRe
ciré,siRe
cirée,siRe
cirées,siRe
cirer,siRe
cirés,siRe
cireur,siR9R
cirez,siRe
cirque,siRk*
cirques,siRk*
cirrus,siRys
cisaillait,sizAjE
cisaille,sizAj
cisailles,sizAj
ciseau,sizO
ciseaux,sizO
cisèle,sizEl
ciselées,sizle
ciseler,sizle
ciselés,sizle
ciseleur,sizl9R
citadelle,sitadEl
citadin,sitad5
citait,sitE
citant,sit@
citation,sitasj%
cite,sit
cité,site
cité,site
cité,site
cité,site
citée,site
citées,site
citer,site
citerne,sitERn*
citernes,sitERn*
citernier,sitERnje
cités,site
cités,site
cités,site
citez,site
citoyen,sitwaj5
citoyens,sitwaj5
citroën,sitROEn
citron,sitR%
citron,sitR%
citronnade,sitRonad
citronnelle,sitRonEl
citronniers,sitRonje
citrons,sitR%
citrouille,sitRuj
city,siti
civet,sivE
civière,sivjER
civil,sivil
civil,sivil
civile,sivil
civilement,sivilm@
civilisation,sivilizasj%
civilisations,sivilizasj%
civilisé,sivilize
civils,sivil
clafoutis,klafuti
claies,klE
clair,klER
clair,klER
claire,klER
claire,klER
claire,klER
