,GP,GP FREQ IN DATASET,G CONSISTENCY,P CONSISTENCY,SCORE
1560,U~AY,8.761912550271474e-06,0.0003830194701563996,0.0006686726847208291,0.025302133426622145
1561,S~AE,1.8984143858921527e-05,0.0002828854314002829,0.000780358965123957,0.025042949437433702
1562,'~UW,1.460318758378579e-06,0.0007168458781362007,0.0001658374792703151,0.02489514186741125
1563,D~T,1.8984143858921527e-05,0.0005484075089643535,0.0003615127919911012,0.024631688301698706
1564,N~JH,7.301593791892894e-06,9.733875834679853e-05,0.0010649627263045794,0.02458449696609019
1565,'~SH,1.460318758378579e-06,0.0007168458781362007,0.00013189132155104195,0.02421621871302579
1566,'~AO,1.460318758378579e-06,0.0007168458781362007,0.00011289230074508918,0.02383623829690673
1567,C~EH,1.606350634216437e-05,0.00041783787890298566,0.00052090732585121,0.023756458201221988
1568,A~UW,8.761912550271474e-06,0.0001096992412469147,0.0009950248756218905,0.023629570377358824
1569,X~CH,1.460318758378579e-06,0.0006090133982947625,0.0002610966057441253,0.02356535000164431
1570,U~F,8.761912550271474e-06,0.0003830194701563996,0.0005717552887364208,0.02336378550693398
1571,A~G,1.314286882540721e-05,0.00016454886187037207,0.0008684743800057898,0.02296309689749732
1572,U~S,1.314286882540721e-05,0.0005745292052345994,0.0002526386705591736,0.022945793009491816
1573,AU~UW,1.460318758378579e-06,0.0006402048655569782,0.0001658374792703151,0.022595911490034575
1574,'~M,1.460318758378579e-06,0.0007168458781362007,4.439708755105665e-05,0.022466334033026083
1575,X~UW,1.460318758378579e-06,0.0006090133982947625,0.0001658374792703151,0.021660167472168104
1576,E~OY,1.460318758378579e-06,1.8498307404872453e-05,0.0010384215991692627,0.021396397143450357
1577,S~AO,1.0222231308650053e-05,0.0001523229246001523,0.0007902461052156243,0.02088572140774956
1578,G~AY,7.301593791892894e-06,0.0003054181174027243,0.0005572272372673577,0.020672167957023528
1579,E~G,1.1682550067028631e-05,0.00014798645923897962,0.0007719772266718132,0.020463265813957084
1580,Z~UW,2.920637516757158e-06,0.0004510599909788002,0.0003316749585406302,0.020311330776014467
1581,K~EH,8.761912550271474e-06,0.00046203603881102723,0.0002841312686461145,0.01998180216476668
1582,X~OW,1.460318758378579e-06,0.0006090133982947625,6.63129973474801e-05,0.019669677833711405
1583,O~TH,2.920637516757158e-06,5.565759447876663e-05,0.0008892841262783459,0.019601442235767774
1584,ER~EY,7.301593791892894e-06,0.0003269469692015955,0.00046425255338904364,0.019458539833423383
1585,S~IH,2.0444462617300105e-05,0.0003046458492003046,0.0004643141416821438,0.01944788144051702
1586,L~AA,1.4603187583785789e-05,0.0002533890789306981,0.0005302508086324831,0.018936847919759896
1587,EE~EY,1.460318758378579e-06,0.0005656108597285068,9.285051067780872e-05,0.01889835194333031
1588,AI~ER,1.460318758378579e-06,0.0005959475566150178,4.386734514827163e-05,0.018828789539334898
1589,H~R,8.761912550271474e-06,0.00048665747424770864,0.00017511090357226244,0.01854003792639008
1590,EI~ER,1.460318758378579e-06,0.0005858230814294083,4.386734514827163e-05,0.01852505528376661
1591,R~Y,2.920637516757158e-06,5.422552395412521e-05,0.0008257638315441783,0.01828807422534518
1592,OO~OW,1.460318758378579e-06,0.0005614823133071309,6.63129973474801e-05,0.018243745284082458
1593,L~Y,2.920637516757158e-06,5.067781578613962e-05,0.0008257638315441783,0.018181642980305612
1594,G~K,1.0222231308650053e-05,0.00042758536436381404,0.00022412192232574522,0.017821110942861828
1595,H~G,5.841275033514316e-06,0.0003244383161651391,0.0003859886133359066,0.01774498550334802
1596,I~ER,1.606350634216437e-05,0.0002357277558717641,0.0004825407966309879,0.0175258239258809
1597,J~AA,1.460318758378579e-06,0.0005376344086021505,5.3025080863248316e-05,0.01726254981324841
1598,EA~UW,1.460318758378579e-06,0.00044583147570218456,0.0001658374792703151,0.016764709794390768
1599,S~EH,1.4603187583785789e-05,0.0002176041780002176,0.0004735521144101908,0.016729327007399635
1600,J~AH,1.460318758378579e-06,0.0005376344086021505,1.711918375731845e-05,0.016544431871129812
1601,H~IY,7.301593791892894e-06,0.0004055478952064239,0.0001906868540482819,0.016345253626753
1602,I~UW,5.841275033514316e-06,8.571918395336877e-05,0.0006633499170812604,0.016130637611901987
1603,SH~CH,1.460318758378579e-06,0.0003599712023038157,0.0002610966057441253,0.016094084121915906
1604,ED~IH,1.460318758378579e-06,0.0004935834155972359,3.316529583443884e-05,0.015543824322524782
1605,T~D,1.314286882540721e-05,0.00025114410090411874,0.0003656010074338872,0.015503486617071665
1606,G~F,5.841275033514316e-06,0.00024433449392217944,0.0003811701924909472,0.015245502419160043
1607,L~OW,1.0222231308650053e-05,0.00017737235525148865,0.00046419098143236074,0.015116101851624377
1608,IE~EY,1.460318758378579e-06,0.0004361098996947231,9.285051067780872e-05,0.015013323142316796
1609,H~UH,1.460318758378579e-06,8.110957904128478e-05,0.0006238303181534623,0.014982909672226718
1610,K~UH,1.460318758378579e-06,7.700600646850454e-05,0.0006238303181534623,0.01485980249504331
1611,K~AE,5.841275033514316e-06,0.00030802402587401816,0.0002401104508073714,0.014334993544043688
1612,I~OW,1.0222231308650053e-05,0.00015000857191839532,0.00046419098143236074,0.014295188351631577
1613,O~F,7.301593791892894e-06,0.00013914398619691658,0.000476462740613684,0.014068654087775823
1614,D~UW,4.380956275135737e-06,0.0001265555789917739,0.0004975124378109452,0.013965963939728909
1615,H~EH,5.841275033514316e-06,0.0003244383161651391,0.00018942084576407633,0.013813630151911416
1616,C~UW,4.380956275135737e-06,0.00011395578515535972,0.0004975124378109452,0.013587970124636483
1617,G~AH,8.761912550271474e-06,0.0003665017408832692,0.00010271510254391071,0.013487449904889865
1618,T~UH,1.460318758378579e-06,2.790490010045764e-05,0.0006238303181534623,0.013386769304001903
1619,R~UH,1.460318758378579e-06,2.7112761977062604e-05,0.0006238303181534623,0.013363005160300052
1620,E~T,1.606350634216437e-05,0.000203481381453597,0.00030589543937708564,0.013025525548257842
1621,K~G,4.380956275135737e-06,0.00023101801940551362,0.00028949146000192995,0.012939417595960795
1622,C~IH,8.761912550271474e-06,0.00022791157031071943,0.00019899177500663307,0.01125527823696782
1623,O~HH,4.380956275135737e-06,8.348639171814995e-05,0.0004177109440267335,0.011077858445835954
1624,B~AH,7.301593791892894e-06,0.000298971537909591,8.559591878659225e-05,0.01104614420261422
1625,E~S,1.314286882540721e-05,0.00016648476664385208,0.0002526386705591736,0.010704459851769394
1626,U~L,5.841275033514316e-06,0.00025534631343759976,0.00010919712811553056,0.010136395717114319
1627,C~N,8.761912550271474e-06,0.00022791157031071943,0.00013078733978550875,0.009891189532545332
1628,C~IY,7.301593791892894e-06,0.0001899263085922662,0.0001906868540482819,0.00987660602832827
1629,E~SH,4.380956275135737e-06,5.549492221461736e-05,0.0003956739646531258,0.009797374773257823
1630,Z~SH,1.460318758378579e-06,0.0002255299954894001,0.00013189132155104195,0.009476742233621771
1631,H~K,4.380956275135737e-06,0.00024332873712385432,9.605225242531937e-05,0.009439954975978803
1632,T~AY,4.380956275135737e-06,8.371470030137293e-05,0.00033433634236041456,0.009417215670006265
1633,G~HH,2.920637516757158e-06,0.00012216724696108972,0.000278473962684489,0.00938052853836033
1634,P~SH,2.920637516757158e-06,0.00013112174654166393,0.0002637826431020839,0.009355337134129454
1635,T~K,8.761912550271474e-06,0.00016742940060274585,0.00019210450485063874,0.009303067742608724
1636,U~SH,2.920637516757158e-06,0.00012767315671879988,0.0002637826431020839,0.009251879439443531
1637,S~Y,1.460318758378579e-06,2.176041780002176e-05,0.00041288191577208916,0.008983466787361364
1638,A~Y,1.460318758378579e-06,1.8283206874485784e-05,0.00041288191577208916,0.008879150459595286
1639,H~EY,2.920637516757158e-06,0.00016221915808256956,0.00018570102135561745,0.008726627045427293
1640,T~UW,2.920637516757158e-06,5.580980020091528e-05,0.0003316749585406302,0.00845382505267792
1641,C~ER,5.841275033514316e-06,0.00015194104687381296,0.00017546938059308652,0.008359682769751835
1642,B~AY,2.920637516757158e-06,0.00011958861516383641,0.00022289089490694304,0.008191508228891812
1643,Z~P,1.460318758378579e-06,0.0002255299954894001,6.719075455217362e-05,0.008182730893644404
1644,K~AH,4.380956275135737e-06,0.00023101801940551362,5.1357551271955354e-05,0.008176739421361302
1645,G~IY,4.380956275135737e-06,0.0001832508704416346,0.00011441211242896914,0.008004816175585207
1646,Y~R,2.920637516757158e-06,0.0002195630694917115,5.8370301190754146e-05,0.007900329984404287
1647,R~W,2.920637516757158e-06,5.422552395412521e-05,0.0003010687942194792,0.007794173478851198
1648,Z~EH,1.460318758378579e-06,0.0002255299954894001,4.735521144101908e-05,0.007786020031421314
1649,H~P,2.920637516757158e-06,0.00016221915808256956,0.00013438150910434723,0.007700236800401889
1650,U~T,4.380956275135737e-06,0.0001915097350781998,8.342602892102336e-05,0.007632860444523249
1651,D~AE,4.380956275135737e-06,0.0001265555789917739,0.00018008283810552856,0.007617371945620574
1652,Z~K,1.460318758378579e-06,0.0002255299954894001,3.201741747510646e-05,0.007479264152103061
1653,H~AE,2.920637516757158e-06,0.00016221915808256956,0.0001200552254036857,0.007413711126388658
1654,Z~L,1.460318758378579e-06,0.0002255299954894001,2.729928202888264e-05,0.007384901443178585
1655,R~EH,5.841275033514316e-06,0.00010845104790825041,0.00018942084576407633,0.007334012104204755
1656,S~AA,5.841275033514316e-06,8.704167120008704e-05,0.00021210032345299326,0.007145320356738192
1657,O~SH,2.920637516757158e-06,5.565759447876663e-05,0.0002637826431020839,0.007091412572242535
1658,I~HH,2.920637516757158e-06,4.2859591976684385e-05,0.000278473962684489,0.007001298888828169
1659,V~W,1.460318758378579e-06,0.0001266784899923993,0.0001505343971097396,0.0068840585798856995
1660,M~AH,5.841275033514316e-06,0.00017101325352714836,6.84767350292738e-05,0.006791996058075643
1661,Y~UW,1.460318758378579e-06,0.00010978153474585575,0.0001658374792703151,0.006683211565700903
1662,N~IH,7.301593791892894e-06,9.733875834679853e-05,0.0001658264791721942,0.006601772023442485
1663,R~AO,2.920637516757158e-06,5.422552395412521e-05,0.00022578460149017836,0.006288489624265182
1664,C~G,2.920637516757158e-06,7.597052343690648e-05,0.0001929943066679533,0.006285033712304118
1665,W~AA,1.460318758378579e-06,0.00016966406515100103,5.3025080863248316e-05,0.006223439509713926
1666,P~AA,2.920637516757158e-06,0.00013112174654166393,0.00010605016172649663,0.006200687506617709
1667,R~IH,5.841275033514316e-06,0.00010845104790825041,0.00013266118333775536,0.0061988188556783355
1668,O~K,5.841275033514316e-06,0.00011131518895753326,0.00012806966990042585,0.00619291281841023
1669,H~T,2.920637516757158e-06,0.00016221915808256956,5.5617352614015575e-05,0.006124953670595256
1670,R~AA,4.380956275135737e-06,8.133828593118781e-05,0.00015907524258974495,0.00584070124348732
1671,R~G,2.920637516757158e-06,5.422552395412521e-05,0.0001929943066679533,0.00563268372782068
1672,F~V,1.460318758378579e-06,9.821253191907288e-05,0.00012473493825620557,0.005514090660615227
1673,C~R,4.380956275135737e-06,0.00011395578515535972,8.755545178613122e-05,0.005388830404140203
1674,L~M,4.380956275135737e-06,7.601672367920942e-05,0.00013319126265316994,0.005163374777196469
1675,ER~#,2.920637516757158e-06,0.0001307787876806382,5.167424555601488e-05,0.005102880417377302
1676,C~OW,2.920637516757158e-06,7.597052343690648e-05,0.0001326259946949602,0.005077667472844256
1677,A~K,5.841275033514316e-06,7.313282749794314e-05,0.00012806966990042585,0.0050474419746225265
1678,G~R,2.920637516757158e-06,0.00012216724696108972,5.8370301190754146e-05,0.0049784553084856326
1679,I~JH,1.460318758378579e-06,2.1429795988342192e-05,0.00021299254526091586,0.004975760722787511
1680,M~AA,2.920637516757158e-06,8.550662676357418e-05,0.00010605016172649663,0.004832233913275016
1681,T~IH,4.380956275135737e-06,8.371470030137293e-05,9.949588750331653e-05,0.004720406572864305
1682,M~UW,1.460318758378579e-06,4.275331338178709e-05,0.0001658374792703151,0.004672364924778844
1683,L~IH,4.380956275135737e-06,7.601672367920942e-05,9.949588750331653e-05,0.004489467274199401
1684,U~V,1.460318758378579e-06,6.383657835939994e-05,0.00012473493825620557,0.004482812053825038
1685,O~R,4.380956275135737e-06,8.348639171814995e-05,8.755545178613122e-05,0.00447474860102391
1686,Y~AA,1.460318758378579e-06,0.00010978153474585575,5.3025080863248316e-05,0.004426963597559568
1687,Y~EH,1.460318758378579e-06,0.00010978153474585575,4.735521144101908e-05,0.004313566209114983
1688,Y~ER,1.460318758378579e-06,0.00010978153474585575,4.386734514827163e-05,0.004243808883260034
1689,R~UW,1.460318758378579e-06,2.7112761977062604e-05,0.0001658374792703151,0.004203148382637109
1690,B~AO,1.460318758378579e-06,5.9794307581918205e-05,0.00011289230074508918,0.004124691180278259
1691,S~OW,2.920637516757158e-06,4.352083560004352e-05,0.0001326259946949602,0.004104176837738368
1692,N~AH,5.841275033514316e-06,7.787100667743882e-05,6.84767350292738e-05,0.003997728652584356
1693,F~EH,1.460318758378579e-06,9.821253191907288e-05,4.735521144101908e-05,0.003966496124311497
1694,T~AA,2.920637516757158e-06,5.580980020091528e-05,0.00010605016172649663,0.003941329116395249
1695,Y~S,1.460318758378579e-06,0.00010978153474585575,2.8070963395463733e-05,0.003927881248203876
1696,U~G,1.460318758378579e-06,6.383657835939994e-05,9.649715333397665e-05,0.00391805635538046
1697,N~AE,2.920637516757158e-06,3.893550333871941e-05,0.0001200552254036857,0.003715201484073154
1698,R~AH,4.380956275135737e-06,8.133828593118781e-05,5.1357551271955354e-05,0.003686347417131528
1699,A~R,4.380956275135737e-06,5.484962062345735e-05,8.755545178613122e-05,0.003615645468183132
1700,T~M,2.920637516757158e-06,5.580980020091528e-05,8.87941751021133e-05,0.0035962093839075823
1701,M~N,2.920637516757158e-06,8.550662676357418e-05,4.3595779928502924e-05,0.003583146277315142
1702,F~S,1.460318758378579e-06,9.821253191907288e-05,2.8070963395463733e-05,0.0035808111634003897
1703,C~L,2.920637516757158e-06,7.597052343690648e-05,5.459856405776528e-05,0.0035171188601003578
1704,C~AO,1.460318758378579e-06,3.798526171845324e-05,0.00011289230074508918,0.00347041980437431
1705,N~HH,1.460318758378579e-06,1.9467751669359705e-05,0.0001392369813422445,0.00344178811484461
1706,E~HH,1.460318758378579e-06,1.8498307404872453e-05,0.0001392369813422445,0.0034127047869099924
1707,H~D,1.460318758378579e-06,8.110957904128478e-05,4.06223341593208e-05,0.0033187499923438882
1708,R~AY,1.460318758378579e-06,2.7112761977062604e-05,0.00011144544745347152,0.003115307746300237
1709,L~AO,1.460318758378579e-06,2.533890789306981e-05,0.00011289230074508918,0.0030910291896128067
1710,N~M,2.920637516757158e-06,3.893550333871941e-05,8.87941751021133e-05,0.003089980478041706
1711,C~EY,1.460318758378579e-06,3.798526171845324e-05,9.285051067780872e-05,0.0030695840030287008
1712,H~N,1.460318758378579e-06,8.110957904128478e-05,2.1797889964251462e-05,0.0029422611084425013
1713,N~D,2.920637516757158e-06,3.893550333871941e-05,8.12446683186416e-05,0.002938990342372272
1714,B~AA,1.460318758378579e-06,5.9794307581918205e-05,5.3025080863248316e-05,0.0029273467826414416
1715,U~M,1.460318758378579e-06,6.383657835939994e-05,4.439708755105665e-05,0.00287605503972206
1716,T~EY,1.460318758378579e-06,2.790490010045764e-05,9.285051067780872e-05,0.0027671731544888327
1717,L~F,1.460318758378579e-06,2.533890789306981e-05,9.52925481227368e-05,0.0027390341371657592
1718,I~G,1.460318758378579e-06,2.1429795988342192e-05,9.649715333397665e-05,0.002645852884248728
1719,P~S,1.460318758378579e-06,6.556087327083197e-05,2.8070963395463733e-05,0.0026012614039531627
1720,S~T,2.920637516757158e-06,4.352083560004352e-05,5.5617352614015575e-05,0.002564003996119475
1721,E~K,2.920637516757158e-06,3.6996614809744906e-05,6.403483495021292e-05,0.0025366270191344636
1722,G~S,1.460318758378579e-06,6.108362348054486e-05,2.8070963395463733e-05,0.0024669439102445495
1723,G~L,1.460318758378579e-06,6.108362348054486e-05,2.729928202888264e-05,0.0024515102829129275
1724,C~B,1.460318758378579e-06,3.798526171845324e-05,6.125199068969742e-05,0.0024376136032664745
1725,B~S,1.460318758378579e-06,5.9794307581918205e-05,2.8070963395463733e-05,0.0024282644332857496
1726,U~N,1.460318758378579e-06,6.383657835939994e-05,2.1797889964251462e-05,0.002424071087985956
1727,P~AH,1.460318758378579e-06,6.556087327083197e-05,1.711918375731845e-05,0.002382225811190257
1728,ER~AH,1.460318758378579e-06,6.53893938403191e-05,1.711918375731845e-05,0.002377081428274871
1729,E~L,2.920637516757158e-06,3.6996614809744906e-05,5.459856405776528e-05,0.0023479016012855104
1730,G~N,1.460318758378579e-06,6.108362348054486e-05,2.1797889964251462e-05,0.002341482441620304
1731,D~Z,1.460318758378579e-06,4.218519299725796e-05,4.8595587520653125e-05,0.0023104834782497305
1732,E~N,2.920637516757158e-06,3.6996614809744906e-05,4.3595779928502924e-05,0.0021278459187002636
1733,R~AE,1.460318758378579e-06,2.7112761977062604e-05,6.002761270184285e-05,0.002086951051267664
1734,C~D,1.460318758378579e-06,3.798526171845324e-05,4.06223341593208e-05,0.002025020472658942
1735,T~Z,1.460318758378579e-06,2.790490010045764e-05,4.8595587520653125e-05,0.0018820746913457205
1736,R~Z,1.460318758378579e-06,2.7112761977062604e-05,4.8595587520653125e-05,0.0018583105476438694
1737,T~EH,1.460318758378579e-06,2.790490010045764e-05,4.735521144101908e-05,0.0018572671697530399
1738,N~AA,1.460318758378579e-06,1.9467751669359705e-05,5.3025080863248316e-05,0.0017175501052646865
1739,N~EH,1.460318758378579e-06,1.9467751669359705e-05,4.735521144101908e-05,0.0016041527168201017
1740,T~S,1.460318758378579e-06,2.790490010045764e-05,2.8070963395463733e-05,0.0014715822088419328
1741,R~T,1.460318758378579e-06,2.7112761977062604e-05,2.7808676307007788e-05,0.0014425723233709629
1742,S~K,1.460318758378579e-06,2.176041780002176e-05,3.201741747510646e-05,0.001366176821421711
1743,O~N,1.460318758378579e-06,2.7828797239383314e-05,2.1797889964251462e-05,0.0013438376543854576
1744,S~R,1.460318758378579e-06,2.176041780002176e-05,2.9185150595377073e-05,0.0013095314838271232
1745,S~L,1.460318758378579e-06,2.176041780002176e-05,2.729928202888264e-05,0.0012718141124972346
1746,E~R,1.460318758378579e-06,1.8498307404872453e-05,2.9185150595377073e-05,0.001211668171972644
1747,A~S,1.460318758378579e-06,1.8283206874485784e-05,2.8070963395463733e-05,0.001182931412062777
1748,A~N,1.460318758378579e-06,1.8283206874485784e-05,2.1797889964251462e-05,0.0010574699434385316
